Record_Nr;Pipe_description;Code_ASME;Code_Y;codeTol;TempF;AllowPsi
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;100;20000
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;200;20000
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;300;20000
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;400;19700
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;500;18900
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;600;18300
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;650;18000
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;700;17600
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;750;17300
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;800;16800
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;850;16300
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;900;15000
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;950;9900
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;1000;6300
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;1050;4200
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;1100;2800
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;1150;1900
65;EFW -ASTM A691 Gr.1.25Cr Cl.22 (E=1);B31.3-2002;1;5;1200;1200
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;100;17000
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;200;15725
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;300;15300
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;400;15215
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;500;15215
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;600;15215
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;650;15215
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;700;15215
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;750;15215
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;800;15130
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;850;12325
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;900;10880
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;950;9180
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;1000;6630
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;1050;4335
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;1100;2720
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;1150;1700
66;EFW -ASTM A691 Gr.2.25Cr Cl.23 (E=0.85);B31.3-2002;1;5;1200;1360
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;100;18000
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;200;16650
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;300;16200
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;400;16110
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;500;16110
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;600;16110
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;650;16110
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;700;16110
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;750;16110
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;800;16020
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;850;13050
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;900;11520
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;950;9720
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;1000;7020
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;1050;4590
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;1100;2880
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;1150;1800
67;EFW -ASTM A691 Gr.2.25Cr Cl.22+TB 5451(E=0.9);B31.3-2002;1;5;1200;1440
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;100;20000
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;200;18500
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;300;18000
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;400;17900
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;500;17900
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;600;17900
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;650;17900
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;700;17900
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;750;17900
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;800;17800
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;850;14500
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;900;12800
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;950;10800
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;1000;7800
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;1050;5100
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;1100;3200
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;1150;2000
68;EFW -ASTM A691 Gr.2.25Cr Cl.22 (E=1);B31.3-2002;1;5;1200;1600
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;100;17000
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;200;15385
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;300;14790
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;400;14620
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;500;14535
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;600;14280
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;650;14110
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;700;13855
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;750;11220
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;800;10880
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;850;10285
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;900;9265
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;950;6800
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;1000;4930
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;1050;3570
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;1100;2380
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;1150;1700
69;EFW -ASTM A691 Gr.5Cr Cl.23 (E=0.85);B31.3-2002;1;5;1200;1105
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;100;18000
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;200;16290
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;300;15660
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;400;15480
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;500;15390
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;600;15120
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;650;14940
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;700;14670
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;750;11880
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;800;11520
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;850;10890
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;900;9810
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;950;7200
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;1000;5220
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;1050;3780
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;1100;2520
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;1150;1800
70;EFW -ASTM A691 Gr.5Cr Cl.22+TB 5451 (E=0.9);B31.3-2002;1;5;1200;1170
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;100;20000
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;200;18100
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;300;17400
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;400;17200
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;500;17100
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;600;16800
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;650;16600
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;700;16300
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;750;13200
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;800;12800
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;850;12100
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;900;10900
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;950;8000
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;1000;5800
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;1050;4200
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;1100;2800
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;1150;2000
71;EFW -ASTM A691 Gr.5Cr Cl.22 (E=1);B31.3-2002;1;5;1200;1300
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;100;20000
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;200;20000
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;300;20000
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;400;18700
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;500;17500
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;600;16400
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;650;16200
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;700;16000
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;750;15600
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;800;15200
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;850;14900
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;900;14600
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;950;14400
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1000;13800
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1050;12200
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1100;9700
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1150;7700
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1200;6000
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1250;4700
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1300;3700
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1350;2900
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1400;2300
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1450;1800
72;SMLS-ASTM A312 TP304;B31.3-2002;2;1;1500;1400
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;100;20000
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;200;20000
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;300;20000
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;400;18700
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;500;17500
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;600;16400
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;650;16200
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;700;16000
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;750;15600
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;800;15200
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;850;14900
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;900;14600
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;950;14400
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1000;13800
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1050;12200
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1100;9700
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1150;7700
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1200;6000
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1250;4700
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1300;3700
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1350;2900
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1400;2300
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1450;1800
73;SMLS-ASTM A312 TP304H;B31.3-2002;2;1;1500;1400
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;100;16700
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;200;16700
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;300;16700
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;400;15800
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;500;14800
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;600;14000
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;650;13700
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;700;13500
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;750;13300
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;800;13000
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;850;12800
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;900;11900
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;950;9900
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1000;7800
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1050;6300
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1100;5100
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1150;4000
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1200;3200
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1250;2600
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1300;2100
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1350;1700
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1400;1100
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1450;1000
74;SMLS-ASTM A312 TP304L;B31.3-2002;2;1;1500;900
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;100;20000
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;200;20000
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;300;20000
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;400;19300
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;500;17900
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;600;17000
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;650;16700
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;700;16300
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;750;16100
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;800;15900
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;850;15700
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;900;15500
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;950;15400
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1000;15300
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1050;14500
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1100;12400
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1150;9800
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1200;7400
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1250;5500
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1300;4100
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1350;3100
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1400;2300
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1450;1700
75;SMLS-ASTM A312 TP316;B31.3-2002;2;1;1500;1300
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;100;20000
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;200;20000
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;300;20000
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;400;19300
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;500;17900
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;600;17000
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;650;16700
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;700;16300
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;750;16100
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;800;15900
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;850;15700
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;900;15500
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;950;15400
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1000;15300
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1050;14500
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1100;12400
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1150;9800
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1200;7400
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1250;5500
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1300;4100
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1350;3100
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1400;2300
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1450;1700
76;SMLS-ASTM A312 TP316H;B31.3-2002;2;1;1500;1300
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;100;16700
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;200;16700
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;300;16700
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;400;15500
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;500;14400
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;600;13500
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;650;13200
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;700;12900
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;750;12600
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;800;12400
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;850;12100
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;900;11800
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;950;11500
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1000;11200
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1050;10800
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1100;10200
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1150;8800
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1200;6400
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1250;4700
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1300;3500
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1350;2500
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1400;1800
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1450;1300
77;SMLS-ASTM A312 TP316L;B31.3-2002;2;1;1500;1000
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;100;20000
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;200;20000
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;300;20000
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;400;20000
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;500;19300
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;600;18300
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;650;17900
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;700;17500
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;750;17200
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;800;16900
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;850;16700
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;900;16600
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;950;16400
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1000;16200
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1050;9600
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1100;6900
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1150;5000
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1200;3600
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1250;2600
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1300;1700
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1350;1100
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1400;800
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1450;500
78;"SMLS-ASTM A312 TP321(THK.<=3/8"")";B31.3-2002;2;1;1500;300
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;100;20000
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;200;20000
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;300;20000
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;400;20000
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;500;19300
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;600;18300
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;650;17900
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;700;17500
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;750;17200
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;800;16900
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;850;16700
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;900;16600
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;950;16400
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1000;16200
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1050;11700
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1100;9100
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1150;6900
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1200;5400
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1250;4100
